timestamp,cloud_provider,unified_category,cost,normalized_env,normalized_team,is_anomaly,anomaly_type,stat_z_score,stat_is_anomaly
2026-01-05,GCP,NETWORK,311.1,dev,analytics,0,none,-1.1713076011947516,0
2026-01-05,GCP,STORAGE,610.96,prod,core-team,0,none,-1.0618852133702743,0
2026-01-05,AWS,STORAGE,594.01,production,coreengine,0,none,-1.391066826556136,0
2026-01-06,GCP,NETWORK,291.1,dev,core-team,0,none,-1.044290229766863,0
2026-01-06,AWS,STORAGE,600.45,production,coreengine,0,none,0.6593217613569163,0
2026-01-06,GCP,COMPUTE,1198.18,prod,core-team,0,none,0.5803546684431129,0
2026-01-06,Azure,COMPUTE,1176.25,production,fintech,0,none,0.6887231826587009,0
2026-01-06,GCP,STORAGE,592.14,dev,analytics,0,none,-1.3588201268594229,0
2026-01-06,Azure,NETWORK,294.91,dev,fintech,0,none,-0.1501130051658751,0
2026-01-06,AWS,NETWORK,303.1,production,coreengine,0,none,-0.33868810410554356,0
2026-01-06,Azure,STORAGE,596.36,production,fintech,0,none,-0.8988550116947925,0
2026-01-06,AWS,COMPUTE,1176.92,production,dataplatform,0,none,-0.047666853371933354,0
2026-01-07,AWS,COMPUTE,1202.42,production,dataplatform,0,none,0.3054738736070733,0
2026-01-07,Azure,STORAGE,604.66,dev,fintech,0,none,-0.5428624158024682,0
2026-01-07,Azure,COMPUTE,1236.04,dev,fintech,0,none,1.1360479212633465,0
2026-01-07,Azure,NETWORK,292.28,production,fintech,0,none,-1.0409094387518507,0
2026-01-07,GCP,COMPUTE,1233.68,dev,core-team,0,none,0.9528213988841749,0
2026-01-07,GCP,STORAGE,617.89,dev,core-team,0,none,0.3404937227575237,0
2026-01-07,GCP,NETWORK,307.95,prod,analytics,0,none,-0.8261573519646341,0
2026-01-07,AWS,NETWORK,305.71,production,dataplatform,0,none,0.2258125099689732,0
2026-01-07,AWS,STORAGE,601.78,production,dataplatform,0,none,0.556103200150087,0
2026-01-08,Azure,NETWORK,313.89,dev,fintech,0,none,1.4690133683446989,0
2026-01-08,Azure,STORAGE,632.85,dev,fintech,0,none,1.1408721321528683,0
2026-01-08,Azure,COMPUTE,1255.93,dev,fintech,0,none,0.17543511489722044,0
2026-01-08,AWS,COMPUTE,1175.59,production,dataplatform,0,none,-0.618383299620605,0
2026-01-08,GCP,STORAGE,596.14,dev,core-team,0,none,-1.3134423281959733,0
2026-01-08,AWS,NETWORK,300.26,production,coreengine,0,none,-0.012439101072109892,0
2026-01-08,GCP,NETWORK,291.71,prod,analytics,0,none,-1.2504706388782503,0
2026-01-08,GCP,COMPUTE,1182.7,prod,analytics,0,none,-1.6986857741001467,0
2026-01-08,AWS,STORAGE,603.79,staging,coreengine,0,none,-1.487506753147573,0
2026-01-09,GCP,STORAGE,620.43,prod,core-team,0,none,0.44832562466568265,0
2026-01-09,Azure,COMPUTE,1259.99,production,fintech,0,none,0.462059725759246,0
2026-01-09,GCP,COMPUTE,1197.51,prod,analytics,0,none,0.058664641162457516,0
2026-01-09,AWS,COMPUTE,1207.74,staging,dataplatform,0,none,-0.5832263432723989,0
2026-01-09,GCP,NETWORK,301.38,prod,analytics,0,none,0.9625092282232751,0
2026-01-09,AWS,STORAGE,630.05,staging,dataplatform,0,none,1.4403791778620587,0
2026-01-09,Azure,STORAGE,599.93,production,fintech,0,none,-1.1676791038864738,0
2026-01-09,AWS,NETWORK,296.7,staging,coreengine,0,none,0.8271282827371844,0
2026-01-09,Azure,NETWORK,301.48,production,fintech,0,none,-0.08148828131409837,0
2026-01-10,GCP,NETWORK,179.0,prod,analytics,0,none,-0.3595265742571046,0
2026-01-10,GCP,STORAGE,607.08,prod,analytics,0,none,1.3153652092225334,0
2026-01-10,GCP,COMPUTE,782.71,dev,analytics,0,none,1.5378550704379972,0
2026-01-10,AWS,NETWORK,171.65,production,coreengine,0,none,-2.0609808592894847,0
2026-01-10,AWS,COMPUTE,790.16,staging,coreengine,0,none,1.5056276242210422,0
2026-01-10,Azure,NETWORK,174.27,dev,fintech,0,none,-1.855122135030339,0
2026-01-10,Azure,STORAGE,596.79,production,fintech,0,none,0.726975428577208,0
2026-01-10,Azure,COMPUTE,813.84,production,fintech,0,none,0.3802652388423719,0
2026-01-10,AWS,STORAGE,591.67,production,coreengine,0,none,-0.2465061624832436,0
2026-01-11,Azure,NETWORK,176.26,dev,fintech,0,none,-0.39531829662931817,0
2026-01-11,AWS,COMPUTE,800.2,production,coreengine,0,none,-0.734553725458134,0
2026-01-11,AWS,STORAGE,572.66,production,dataplatform,0,none,-0.641141192861432,0
2026-01-11,AWS,NETWORK,172.39,production,dataplatform,0,none,-2.398328575109835,0
2026-01-11,GCP,NETWORK,180.48,prod,core-team,0,none,-1.5700994122489351,0
2026-01-11,GCP,COMPUTE,791.11,dev,analytics,0,none,-0.38383737857774486,0
2026-01-11,Azure,COMPUTE,820.45,production,fintech,0,none,2.0321373649227343,0
2026-01-11,Azure,STORAGE,575.33,production,fintech,0,none,-1.1922554325316652,0
2026-01-11,GCP,STORAGE,603.07,prod,analytics,0,none,0.9889698983168622,0
2026-01-12,Azure,COMPUTE,1220.1,dev,fintech,0,none,-0.8703345395793379,0
2026-01-12,AWS,NETWORK,313.04,staging,dataplatform,0,none,2.281764889075418,0
2026-01-12,AWS,STORAGE,645.17,production,coreengine,0,none,1.3013597966955976,0
2026-01-12,AWS,COMPUTE,1260.19,production,dataplatform,0,none,1.1054509799418661,0
2026-01-12,GCP,NETWORK,316.49,prod,analytics,0,none,1.0527888437899455,0
2026-01-12,Azure,STORAGE,626.62,production,fintech,0,none,0.39212189608341275,0
2026-01-12,GCP,COMPUTE,1228.38,prod,analytics,0,none,0.2052485838968961,0
2026-01-12,Azure,NETWORK,307.46,dev,fintech,0,none,0.568955393727381,0
2026-01-12,GCP,STORAGE,640.03,dev,analytics,0,none,0.867388318411213,0
2026-01-13,AWS,STORAGE,603.92,staging,coreengine,0,none,-0.28848598376899215,0
2026-01-13,AWS,COMPUTE,1198.96,staging,coreengine,0,none,0.3312135162080169,0
2026-01-13,GCP,COMPUTE,1183.61,prod,analytics,0,none,-0.5555734399848167,0
2026-01-13,GCP,STORAGE,645.3,dev,core-team,0,none,1.9070198361670894,0
2026-01-13,GCP,NETWORK,305.81,prod,analytics,0,none,1.8393716330506034,0
2026-01-13,Azure,NETWORK,300.26,dev,fintech,0,none,-0.057239298864448986,0
2026-01-13,Azure,STORAGE,642.84,production,fintech,0,none,1.1477505917708495,0
2026-01-13,Azure,COMPUTE,1178.19,production,fintech,0,none,-1.3120965168813326,0
2026-01-13,AWS,NETWORK,310.51,staging,coreengine,0,none,0.4807352579874365,0
2026-01-14,GCP,NETWORK,318.27,dev,analytics,0,none,1.6633581953745824,0
2026-01-14,Azure,COMPUTE,1183.36,production,fintech,0,none,-2.2542648387742,0
2026-01-14,Azure,STORAGE,645.47,dev,fintech,0,none,1.0729293864132816,0
2026-01-14,Azure,NETWORK,317.67,dev,fintech,0,none,2.0788980734907985,0
2026-01-14,GCP,STORAGE,623.95,dev,analytics,0,none,-0.5920109312251686,0
2026-01-14,GCP,COMPUTE,1195.91,dev,analytics,0,none,-0.601419289452021,0
2026-01-14,AWS,COMPUTE,1213.66,production,dataplatform,0,none,-0.3622570646837731,0
2026-01-14,AWS,STORAGE,607.07,production,dataplatform,0,none,-0.5307268560705055,0
2026-01-14,AWS,NETWORK,306.38,staging,coreengine,0,none,-0.41202560071805244,0
2026-01-15,Azure,COMPUTE,1256.37,dev,fintech,0,none,1.1828545167096762,0
2026-01-15,Azure,NETWORK,310.81,production,fintech,0,none,-0.2565462766405324,0
2026-01-15,AWS,COMPUTE,1175.52,staging,dataplatform,0,none,-1.849073114594749,0
2026-01-15,GCP,NETWORK,310.28,dev,analytics,0,none,1.2997438395603091,0
2026-01-15,Azure,STORAGE,643.55,dev,fintech,0,none,0.4967271929060481,0
2026-01-15,AWS,NETWORK,301.08,production,dataplatform,0,none,-0.835817253917677,0
2026-01-15,GCP,STORAGE,619.4,prod,core-team,0,none,-0.08865184466333463,0
2026-01-15,GCP,COMPUTE,1220.28,prod,core-team,0,none,1.1122960438166758,0
2026-01-15,AWS,STORAGE,648.56,production,coreengine,0,none,1.477243387185806,0
2026-01-16,Azure,NETWORK,305.25,production,fintech,0,none,-0.37887703693034736,0
2026-01-16,GCP,COMPUTE,1197.09,dev,core-team,0,none,-0.31871822898410684,0
2026-01-16,Azure,STORAGE,609.18,dev,fintech,0,none,-1.0214701953164855,0
2026-01-16,AWS,NETWORK,307.99,staging,dataplatform,0,none,0.751923806338398,0
2026-01-16,AWS,STORAGE,620.51,production,coreengine,0,none,-1.076177941340326,0
2026-01-16,Azure,COMPUTE,1227.47,dev,fintech,0,none,-0.7300725931624763,0
2026-01-16,GCP,NETWORK,298.37,dev,analytics,0,none,-1.1306143811296976,0
2026-01-16,GCP,STORAGE,608.62,dev,core-team,0,none,-1.2297950744805222,0
2026-01-16,AWS,COMPUTE,1238.39,production,dataplatform,0,none,1.220786455611346,0
2026-01-17,GCP,STORAGE,582.8,dev,analytics,0,none,-1.131570225658597,0
2026-01-17,Azure,COMPUTE,783.13,production,fintech,0,none,-1.1290179642935658,0
2026-01-17,GCP,COMPUTE,759.18,dev,analytics,0,none,-0.9511146360308246,0
2026-01-17,GCP,NETWORK,175.9,prod,core-team,0,none,-1.4065122733917488,0
2026-01-17,AWS,NETWORK,196.37,production,dataplatform,0,none,1.3587339947091688,0
2026-01-17,Azure,STORAGE,588.25,dev,fintech,0,none,-0.7976135861068944,0
2026-01-17,AWS,STORAGE,584.47,production,dataplatform,0,none,-1.5741077264852796,0
2026-01-17,AWS,COMPUTE,800.17,production,dataplatform,0,none,1.3049049853068841,0
2026-01-17,Azure,NETWORK,190.31,production,fintech,0,none,-0.022450467005994616,0
2026-01-18,AWS,STORAGE,624.59,staging,dataplatform,0,none,1.4166030627285433,0
2026-01-18,GCP,NETWORK,181.29,prod,core-team,0,none,-0.5723994601420711,0
2026-01-18,AWS,NETWORK,194.84,staging,dataplatform,0,none,0.4891648278217184,0
2026-01-18,Azure,COMPUTE,796.17,dev,fintech,0,none,0.08302429205306357,0
2026-01-18,Azure,STORAGE,581.05,dev,fintech,0,none,-0.927142826192806,0
2026-01-18,Azure,NETWORK,178.19,production,fintech,0,none,-1.0014702732386604,0
2026-01-18,GCP,STORAGE,586.16,prod,analytics,0,none,-0.053052401340798964,0
2026-01-18,GCP,COMPUTE,810.39,prod,core-team,0,none,1.0956493861730443,0
2026-01-18,AWS,COMPUTE,823.55,production,coreengine,0,none,0.5969929933847282,0
2026-01-19,AWS,COMPUTE,1236.61,staging,dataplatform,0,none,-1.1375224075550758,0
2026-01-19,GCP,NETWORK,313.14,prod,analytics,0,none,0.6702307514460726,0
2026-01-19,GCP,STORAGE,634.68,prod,analytics,0,none,0.7565971795140349,0
2026-01-19,Azure,NETWORK,317.68,dev,fintech,0,none,0.43638989437587933,0
2026-01-19,AWS,STORAGE,657.46,production,coreengine,0,none,0.6261091943814225,0
2026-01-19,Azure,COMPUTE,1244.99,production,fintech,0,none,0.058767583286405856,0
2026-01-19,AWS,NETWORK,298.83,production,dataplatform,0,none,-0.4873759495809519,0
2026-01-19,GCP,COMPUTE,1265.95,prod,core-team,0,none,1.7821064641178235,0
2026-01-19,Azure,STORAGE,614.43,dev,fintech,0,none,-0.19438560118801654,0
2026-01-20,GCP,COMPUTE,1196.3,dev,core-team,0,none,-0.5871039365825735,0
2026-01-20,AWS,STORAGE,614.79,production,coreengine,0,none,-0.4324627562911801,0
2026-01-20,AWS,NETWORK,305.18,staging,coreengine,0,none,-0.874225224786319,0
2026-01-20,GCP,NETWORK,298.13,prod,analytics,0,none,-0.5193941829501774,0
2026-01-20,GCP,STORAGE,622.29,prod,core-team,0,none,-0.5005894512998533,0
2026-01-20,Azure,NETWORK,311.79,dev,fintech,0,none,0.1259250996849368,0
2026-01-20,Azure,STORAGE,637.01,production,fintech,0,none,0.5439225166032736,0
2026-01-20,Azure,COMPUTE,1228.02,production,fintech,0,none,0.19245496775512744,0
2026-01-20,AWS,COMPUTE,1198.62,production,coreengine,0,none,-0.34954600571126504,0
2026-01-21,AWS,COMPUTE,1219.05,staging,dataplatform,0,none,-0.34898020843028715,0
2026-01-21,AWS,STORAGE,628.29,staging,coreengine,0,none,-0.13465265044604754,0
2026-01-21,AWS,NETWORK,318.15,production,dataplatform,0,none,0.7506266009120738,0
2026-01-21,Azure,COMPUTE,1261.95,dev,fintech,0,none,1.4256489082921697,0
2026-01-21,GCP,STORAGE,628.66,dev,analytics,0,none,0.12934669514922847,0
2026-01-21,Azure,NETWORK,314.41,production,fintech,0,none,0.044958160255130185,0
2026-01-21,GCP,NETWORK,301.99,prod,analytics,0,none,-1.2663420193445967,0
2026-01-21,GCP,COMPUTE,1197.42,prod,core-team,0,none,-0.3621535875918874,0
2026-01-21,Azure,STORAGE,632.21,dev,fintech,0,none,-0.3124796575822529,0
2026-01-22,GCP,NETWORK,309.53,dev,analytics,0,none,0.0058650303916675,0
2026-01-22,AWS,COMPUTE,1217.39,staging,dataplatform,0,none,0.9212547384224025,0
2026-01-22,Azure,COMPUTE,1237.98,dev,fintech,0,none,-0.87233284518354,0
2026-01-22,Azure,STORAGE,630.03,production,fintech,0,none,-1.04324691654379,0
2026-01-22,Azure,NETWORK,319.91,production,fintech,0,none,0.10566794143165156,0
2026-01-22,AWS,STORAGE,630.75,staging,dataplatform,0,none,-0.8348868574100659,0
2026-01-22,GCP,STORAGE,622.52,prod,core-team,0,none,-0.43799048603991564,0
2026-01-22,GCP,COMPUTE,1190.98,prod,core-team,0,none,-1.7911279588019782,0
2026-01-22,AWS,NETWORK,311.56,staging,coreengine,0,none,0.1236136759220104,0
2026-01-23,AWS,NETWORK,300.41,staging,dataplatform,0,none,-0.5755614587821823,0
2026-01-23,AWS,COMPUTE,1197.58,staging,coreengine,0,none,-2.2854664147402994,0
2026-01-23,AWS,STORAGE,659.57,staging,dataplatform,0,none,0.6055915753443618,0
2026-01-23,GCP,NETWORK,311.09,prod,core-team,0,none,0.9570589504998989,0
2026-01-23,Azure,STORAGE,652.16,dev,fintech,0,none,1.5430405900817687,0
2026-01-23,GCP,COMPUTE,1204.03,dev,analytics,0,none,-1.1135796070853061,0
2026-01-23,Azure,NETWORK,319.72,dev,fintech,0,none,0.9509812446229935,0
2026-01-23,GCP,STORAGE,637.01,prod,analytics,0,none,0.9957330587607298,0
2026-01-23,Azure,COMPUTE,1262.34,production,fintech,0,none,0.31717016225736194,0
2026-01-24,GCP,COMPUTE,821.23,prod,analytics,0,none,1.1926135657523447,0
2026-01-24,GCP,STORAGE,589.89,prod,core-team,0,none,-1.530566983808365,0
2026-01-24,GCP,NETWORK,194.36,dev,core-team,0,none,1.0954553314675886,0
2026-01-24,AWS,NETWORK,179.39,production,coreengine,0,none,-0.9585329518777079,0
2026-01-24,AWS,STORAGE,627.77,production,coreengine,0,none,0.4604240822572503,0
2026-01-24,AWS,COMPUTE,850.51,production,dataplatform,0,none,2.5374394937689044,0
2026-01-24,Azure,COMPUTE,838.7,production,fintech,0,none,0.7164403341700987,0
2026-01-24,Azure,NETWORK,195.3,dev,fintech,0,none,-0.28895675682401967,0
2026-01-24,Azure,STORAGE,624.47,production,fintech,0,none,0.44651172312565085,0
2026-01-25,AWS,NETWORK,192.36,staging,coreengine,0,none,0.14704420868448048,0
2026-01-25,GCP,COMPUTE,816.05,prod,analytics,0,none,0.18747961810856958,0
2026-01-25,GCP,STORAGE,593.92,prod,core-team,0,none,-0.17250976146286143,0
2026-01-25,GCP,NETWORK,196.52,dev,core-team,0,none,1.1762748814066706,0
2026-01-25,AWS,COMPUTE,754.51,staging,dataplatform,0,none,-2.390128280361044,0
2026-01-25,Azure,STORAGE,624.94,production,fintech,0,none,0.766762972959965,0
2026-01-25,Azure,COMPUTE,822.93,dev,fintech,0,none,0.9515182586006695,0
2026-01-25,AWS,STORAGE,631.95,staging,coreengine,0,none,0.01963694349526699,0
2026-01-25,Azure,NETWORK,190.16,dev,fintech,0,none,-0.506972003423963,0
2026-01-26,GCP,STORAGE,627.18,dev,core-team,0,none,-1.1011863996767246,0
2026-01-26,AWS,STORAGE,664.11,staging,coreengine,0,none,-0.04625460637207432,0
2026-01-26,GCP,NETWORK,306.92,prod,analytics,0,none,-1.2446014281385356,0
2026-01-26,GCP,COMPUTE,1279.17,prod,core-team,0,none,0.823612367659551,0
2026-01-26,Azure,STORAGE,632.25,dev,fintech,0,none,-0.27137437266015496,0
2026-01-26,AWS,COMPUTE,1260.17,staging,dataplatform,0,none,0.25738935274850194,0
2026-01-26,Azure,NETWORK,322.02,dev,fintech,0,none,-0.4284001435757112,0
2026-01-26,Azure,COMPUTE,1262.52,dev,fintech,0,none,-0.08676189186810626,0
2026-01-26,AWS,NETWORK,301.85,production,dataplatform,0,none,-0.13303644368262327,0
2026-01-27,GCP,STORAGE,664.95,prod,core-team,0,none,2.230122488209452,0
2026-01-27,GCP,NETWORK,305.1,prod,analytics,0,none,-0.5279655929481015,0
2026-01-27,GCP,COMPUTE,1269.35,prod,core-team,0,none,1.5251826839648146,0
2026-01-27,Azure,COMPUTE,1275.86,production,fintech,0,none,1.442612438279588,0
2026-01-27,Azure,STORAGE,627.45,dev,fintech,0,none,-1.503177302292158,0
2026-01-27,AWS,NETWORK,322.09,production,coreengine,0,none,1.2700141692671865,0
2026-01-27,AWS,STORAGE,631.96,staging,dataplatform,0,none,-0.27997030829476566,0
2026-01-27,AWS,COMPUTE,1224.97,production,coreengine,0,none,0.2962519447829736,0
2026-01-27,Azure,NETWORK,321.16,dev,fintech,0,none,0.6055845343714257,0
2026-01-28,AWS,STORAGE,645.15,production,coreengine,0,none,-0.08932031059277878,0
2026-01-28,GCP,STORAGE,647.22,dev,core-team,0,none,0.4692843212120233,0
2026-01-28,AWS,COMPUTE,1252.74,production,dataplatform,0,none,0.48085635292696893,0
2026-01-28,AWS,NETWORK,302.55,production,coreengine,0,none,-1.860726574457049,0
2026-01-28,Azure,COMPUTE,1203.67,production,fintech,0,none,-1.9898832175924794,0
2026-01-28,GCP,COMPUTE,1211.66,prod,core-team,0,none,-0.7279246900345642,0
2026-01-28,Azure,NETWORK,319.61,production,fintech,0,none,0.5395411267908441,0
2026-01-28,Azure,STORAGE,645.37,production,fintech,0,none,-0.5616928665706449,0
2026-01-28,GCP,NETWORK,313.11,prod,core-team,0,none,0.6805155135563504,0
2026-01-29,GCP,COMPUTE,1253.75,prod,core-team,0,none,0.03083095793474996,0
2026-01-29,GCP,STORAGE,649.12,dev,analytics,0,none,0.2840396859021212,0
2026-01-29,GCP,NETWORK,313.06,prod,core-team,0,none,0.045396928471639106,0
2026-01-29,Azure,NETWORK,322.34,production,fintech,0,none,1.2826731720241042,0
2026-01-29,AWS,STORAGE,646.83,production,dataplatform,0,none,-0.37992844208672377,0
2026-01-29,Azure,COMPUTE,1208.29,dev,fintech,0,none,-1.9354977233410866,0
2026-01-29,AWS,COMPUTE,1223.22,staging,coreengine,0,none,-0.12762228341487716,0
2026-01-29,Azure,STORAGE,672.69,dev,fintech,0,none,1.2119184559576308,0
2026-01-29,AWS,NETWORK,319.77,production,coreengine,0,none,0.5147858703290346,0
2026-01-30,Azure,COMPUTE,1244.24,dev,fintech,0,none,-0.21283101229000292,0
2026-01-30,Azure,STORAGE,632.02,dev,fintech,0,none,-1.3096128892859864,0
2026-01-30,Azure,NETWORK,309.14,production,fintech,0,none,-1.255829916899478,0
2026-01-30,GCP,NETWORK,308.27,dev,core-team,0,none,-0.043333467471414706,0
2026-01-30,GCP,STORAGE,633.61,prod,analytics,0,none,-1.011419359315344,0
2026-01-30,GCP,COMPUTE,1268.12,prod,core-team,0,none,0.5757292225719378,0
2026-01-30,AWS,COMPUTE,1257.18,production,dataplatform,0,none,0.5343902049077649,0
2026-01-30,AWS,STORAGE,678.38,staging,coreengine,0,none,1.5753376327249193,0
2026-01-30,AWS,NETWORK,313.8,production,dataplatform,0,none,0.6018958152495456,0
2026-01-31,AWS,COMPUTE,771.36,production,coreengine,0,none,-0.5131951829130659,0
2026-01-31,Azure,COMPUTE,820.9,dev,fintech,0,none,0.34901069571414384,0
2026-01-31,Azure,STORAGE,652.41,dev,fintech,0,none,1.119670458058318,0
2026-01-31,GCP,COMPUTE,830.5,dev,core-team,0,none,0.3024450008429593,0
2026-01-31,Azure,NETWORK,192.32,production,fintech,0,none,-0.4689916501639445,0
2026-01-31,GCP,STORAGE,647.87,prod,analytics,0,none,1.8843093842549161,0
2026-01-31,AWS,STORAGE,638.26,staging,dataplatform,0,none,-0.062414743913741015,0
2026-01-31,GCP,NETWORK,189.29,prod,core-team,0,none,-0.1852535621518903,0
2026-01-31,AWS,NETWORK,195.57,production,dataplatform,0,none,0.3867515703198643,0
2026-02-01,Azure,STORAGE,636.0,production,fintech,0,none,-0.1284455753207643,0
2026-02-01,Azure,COMPUTE,786.27,production,fintech,0,none,0.03717164466245784,0
2026-02-01,GCP,NETWORK,187.97,dev,analytics,0,none,0.03726548028107371,0
2026-02-01,GCP,STORAGE,608.1,dev,core-team,0,none,-0.18957377352533797,0
2026-02-01,Azure,NETWORK,190.31,dev,fintech,0,none,-0.5502344586918165,0
2026-02-01,AWS,NETWORK,189.14,production,coreengine,0,none,-0.8063839644673592,0
2026-02-01,AWS,STORAGE,643.25,production,coreengine,0,none,-0.0043970186804582,0
2026-02-01,AWS,COMPUTE,816.34,production,dataplatform,0,none,-0.19887597275090238,0
2026-02-01,GCP,COMPUTE,813.43,prod,core-team,0,none,-0.3990063438732074,0
2026-02-02,AWS,NETWORK,304.0,staging,coreengine,0,none,-1.0271238861981278,0
2026-02-02,GCP,COMPUTE,1251.26,prod,core-team,0,none,-0.8502177484147412,0
2026-02-02,GCP,STORAGE,650.32,prod,analytics,0,none,-0.7698643141517721,0
2026-02-02,GCP,NETWORK,310.17,prod,analytics,0,none,-0.6183257651052456,0
2026-02-02,Azure,NETWORK,322.6,dev,fintech,0,none,1.183109897586011,0
2026-02-02,Azure,COMPUTE,1275.94,production,fintech,0,none,-0.006014152934066453,0
2026-02-02,AWS,COMPUTE,1250.27,production,coreengine,0,none,0.3176539171244009,0
2026-02-02,AWS,STORAGE,660.15,staging,coreengine,0,none,-1.6366861991572548,0
2026-02-02,Azure,STORAGE,643.12,dev,fintech,0,none,-1.0732364193781823,0
2026-02-03,GCP,NETWORK,312.0,prod,core-team,0,none,0.06252573458936896,0
2026-02-03,GCP,STORAGE,640.43,prod,analytics,0,none,-1.3312570330565168,0
2026-02-03,GCP,COMPUTE,1237.23,dev,core-team,0,none,-0.6863721492267549,0
2026-02-03,AWS,NETWORK,319.95,production,coreengine,0,none,0.26856517474656033,0
2026-02-03,AWS,STORAGE,641.03,staging,coreengine,0,none,-1.3641648025459414,0
2026-02-03,Azure,NETWORK,312.5,production,fintech,0,none,-0.5635742097762487,0
2026-02-03,Azure,STORAGE,690.67,dev,fintech,0,none,1.5653969487147954,0
2026-02-03,Azure,COMPUTE,1253.63,dev,fintech,0,none,-0.44095853644791083,0
2026-02-03,AWS,COMPUTE,1210.3,production,coreengine,0,none,-0.015295864492424545,0
2026-02-04,AWS,COMPUTE,1232.42,production,dataplatform,0,none,0.18831948504671767,0
2026-02-04,AWS,STORAGE,668.46,production,coreengine,0,none,1.3754113070126932,0
2026-02-04,AWS,NETWORK,327.34,production,dataplatform,0,none,1.2291631977148083,0
2026-02-04,GCP,NETWORK,307.36,prod,analytics,0,none,-0.7822253862052218,0
2026-02-04,GCP,STORAGE,658.78,prod,core-team,0,none,0.064553013008036,0
2026-02-04,GCP,COMPUTE,1222.12,prod,core-team,0,none,-0.6851569948483677,0
2026-02-04,Azure,COMPUTE,1264.27,production,fintech,0,none,1.0007714178693738,0
2026-02-04,Azure,STORAGE,691.09,production,fintech,0,none,0.6448596074667968,0
2026-02-04,Azure,NETWORK,306.92,dev,fintech,0,none,-1.9935385033317243,0
